--- TRIGGERED ---
-0.351,1.480,-0.276,-267.578,58.228,294.983
-0.234,0.138,0.043,-303.894,-59.631,-109.802
-0.250,0.349,-0.183,-214.172,30.396,386.658
0.433,0.860,-1.170,-201.233,-61.890,35.400
-0.578,0.556,-0.303,-176.331,-20.691,87.708
-1.087,0.675,-0.602,-84.473,60.425,-33.813
-0.113,0.872,-0.623,-94.543,40.344,-11.658
-0.173,0.805,-0.604,-64.758,-9.949,-16.663
-0.130,0.822,-0.606,-38.025,-13.000,-28.198
-0.026,0.834,-0.684,-14.832,-17.822,-41.138
-0.119,0.713,-0.738,43.030,-41.748,-43.579
-0.014,0.770,-0.759,88.135,-49.438,-44.617
-0.589,0.340,-0.457,170.959,-22.949,1.038
0.571,2.127,-1.323,210.510,34.790,73.486
0.592,0.903,-0.825,168.762,-21.118,36.316
0.042,0.817,-0.318,54.138,-126.404,43.518
0.232,0.985,-0.262,10.864,-140.015,48.950
0.232,1.024,-0.233,44.617,-136.292,45.471
0.145,1.028,-0.112,74.402,-123.901,39.673
0.123,0.976,-0.088,97.900,-94.727,27.649
0.110,0.955,-0.195,79.041,-73.853,18.005
0.022,0.979,-0.232,74.402,-66.772,14.771
-0.060,1.021,-0.345,110.901,-55.847,10.193
-0.169,0.996,-0.335,205.688,-53.162,6.714
-0.010,1.043,-0.258,277.100,-43.701,-11.108
-0.037,1.008,-0.184,287.659,-18.860,-6.836
0.005,0.836,0.113,317.505,-6.897,-7.080
0.006,0.860,0.184,289.368,-9.277,-3.662
-0.018,0.896,0.165,285.034,-6.653,-3.113
0.012,0.878,0.170,302.551,-9.155,-3.784
-0.011,0.853,0.150,348.572,-20.325,-7.996
-0.072,0.758,0.185,426.758,-43.030,-26.611
-0.105,0.668,0.234,468.811,-54.932,-41.382
-0.163,0.500,0.199,564.392,-69.153,-75.012
-0.211,0.301,0.116,685.425,-68.604,-114.502
-0.214,0.242,0.203,816.406,-51.941,-161.072
0.242,-1.843,2.155,773.926,-12.512,-169.922
-0.008,-0.136,0.009,119.263,118.408,-114.868
-0.027,-0.159,0.038,-33.630,-13.367,-83.374
-0.031,-0.196,0.057,-89.111,-56.702,-60.242
-0.210,-0.022,1.146,-173.828,-100.952,-16.907
-0.027,-0.333,0.792,70.068,19.226,15.625
0.030,0.095,1.026,-0.122,-3.235,-1.953
0.001,-0.000,0.973,5.554,2.441,-1.221
-0.006,0.002,0.977,2.563,0.916,-0.549
-0.007,-0.004,0.982,2.380,0.793,3.357
-0.003,-0.005,0.970,2.502,0.671,7.446
0.002,0.000,0.975,2.319,0.854,11.597
0.006,0.003,0.975,2.075,0.916,4.089
0.001,-0.000,0.977,2.014,0.977,-0.305
-0.001,-0.001,0.971,2.136,0.977,-1.221
0.000,-0.002,0.974,2.136,0.977,-1.343
-0.000,-0.001,0.976,2.136,0.793,-1.160
-0.000,-0.001,0.972,2.136,0.793,-1.160
0.000,-0.001,0.973,2.136,0.854,-1.282
-0.000,-0.001,0.973,2.258,0.854,-1.465
-0.000,-0.001,0.975,2.258,0.854,-1.526
0.000,-0.001,0.971,2.197,1.038,-1.770
0.000,-0.001,0.972,2.075,0.916,-2.441
-0.000,-0.001,0.973,2.136,0.916,-2.625
0.000,-0.001,0.974,2.136,0.977,-3.601
-0.000,-0.000,0.973,2.136,0.793,-4.761
0.000,-0.000,0.975,2.197,0.916,-5.981
-0.000,-0.001,0.972,2.136,0.977,-6.104
0.000,-0.001,0.972,2.136,0.854,-6.165
0.000,-0.003,0.974,2.319,0.732,-6.042
0.000,-0.003,0.974,2.380,0.793,-5.371
0.000,-0.002,0.974,2.197,0.854,-3.296
-0.000,-0.001,0.973,2.197,0.977,-1.526
0.000,-0.001,0.976,2.258,1.038,-1.343
0.000,-0.001,0.975,2.197,0.793,-1.099
0.000,-0.001,0.974,2.258,0.854,-1.099
-0.000,-0.001,0.973,2.258,0.610,-1.282
-0.001,-0.002,0.975,2.136,0.671,-1.282
-0.000,-0.001,0.977,2.136,0.854,-0.977
0.000,-0.001,0.974,2.197,0.854,-1.160
0.000,-0.002,0.974,2.258,0.671,-1.099
Capture Finished. Ready for next fall.
--- TRIGGERED ---
0.384,0.270,-0.005,20.508,-48.096,-59.143
0.051,0.164,0.009,56.946,-41.870,-104.797
-0.024,0.028,-0.015,131.836,-26.062,-91.064
-0.009,0.010,-0.027,158.264,-26.123,-77.148
-0.012,-0.001,-0.034,176.453,-30.151,-73.792
-0.016,-0.008,-0.039,188.293,-33.997,-73.547
-0.010,-0.015,-0.046,202.576,-43.579,-69.946
-0.006,-0.020,-0.051,206.970,-51.392,-63.354
-0.005,-0.028,-0.055,209.045,-60.669,-55.176
-0.010,-0.035,-0.059,202.209,-78.613,-36.926
-0.016,-0.047,-0.061,194.031,-88.684,-26.978
-0.012,-0.053,-0.063,182.434,-101.379,-18.188
-0.009,-0.057,-0.064,167.236,-116.516,-11.108
-0.011,-0.061,-0.063,128.723,-157.166,-0.671
-0.026,-0.064,-0.060,107.239,-182.495,6.287
-0.036,-0.063,-0.057,85.022,-210.693,15.503
-0.050,-0.062,-0.054,62.073,-241.211,26.550
-0.089,-0.058,-0.045,15.259,-306.641,52.673
-0.124,-0.053,-0.036,-7.751,-340.393,66.528
-0.163,-0.048,-0.029,-30.212,-373.291,80.933
-0.215,-0.040,-0.017,-51.636,-404.114,97.351
-0.331,-0.027,0.013,-84.106,-465.088,139.343
-0.401,-0.024,0.036,-95.398,-493.042,165.039
-0.486,-0.018,0.140,-103.760,-517.395,192.871
-0.142,-0.591,2.964,257.935,-440.247,-230.042
-0.204,-0.056,-0.297,-328.857,882.751,-281.799
0.126,0.050,-0.073,-290.771,726.196,-229.736
0.202,0.032,-0.069,-256.897,506.592,-174.683
0.157,-0.041,-0.146,-227.722,158.386,-128.296
0.081,-0.062,-0.137,-250.061,87.463,-124.878
